"Pathway","KO","protein_id","gene","product","Description"
"map01240","K01935","WP_170094274.1","ACAH01_RS09290","dethiobiotin synthase","Biosynthesis of cofactors"
"map01240","K00606","WP_170094086.1","ACAH01_RS10355","3-methyl-2-oxobutanoate hydroxymethyltransferase","Biosynthesis of cofactors"
"map01240","K02201","WP_170094226.1","ACAH01_RS09565","phosphopantetheine adenylyltransferase","Biosynthesis of cofactors"
"map01240","K03750","WP_372478847.1","ACAH01_RS08085","gephyrin-like molybdotransferase Glp","Biosynthesis of cofactors"
"map01240","K22225","WP_170093685.1","ACAH01_RS12805","Lrp/AsnC family transcriptional regulator","Biosynthesis of cofactors"
"map01240","K00789","WP_372478976.1","ACAH01_RS09225","methionine adenosyltransferase","Biosynthesis of cofactors"
"map01240","K00012","WP_372479557.1","ACAH01_RS13605","UDP-glucose 6-dehydrogenase AglM","Biosynthesis of cofactors"
"map01240","K01661","WP_372479013.1","ACAH01_RS09500","1-2C4-dihydroxy-2-naphthoyl-CoA synthase","Biosynthesis of cofactors"
"map01240","K00652","WP_372478984.1","ACAH01_RS09285","aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme","Biosynthesis of cofactors"
"map01240","K00767","WP_372479523.1","ACAH01_RS13380","carboxylating nicotinate-nucleotide diphosphorylase","Biosynthesis of cofactors"
"map01240","K00077","WP_372479767.1","ACAH01_RS15355","ketopantoate reductase family protein","Biosynthesis of cofactors"
"map01240","K02548","WP_372479014.1","ACAH01_RS09510","1-2C4-dihydroxy-2-naphthoate polyprenyltransferase","Biosynthesis of cofactors"
"map01240","K01591","WP_208628734.1","ACAH01_RS11965","orotidine-5'-phosphate decarboxylase","Biosynthesis of cofactors"
"map01240","K02233","WP_372480292.1","ACAH01_RS03875","adenosylcobinamide-GDP ribazoletransferase","Biosynthesis of cofactors"
"map01240","K00798","WP_372479234.1","ACAH01_RS11260","cob(I)yrinic acid a-2Cc-diamide adenosyltransferase","Biosynthesis of cofactors"
"map01240","K01845","WP_372479954.1","ACAH01_RS01035","glutamate-1-semialdehyde 2-2C1-aminomutase","Biosynthesis of cofactors"
"map01240","K00858","WP_372480471.1","ACAH01_RS05200","ATP-NAD kinase","Biosynthesis of cofactors"
"map01240","K03795","WP_372479261.1","ACAH01_RS11445","CbiX/SirB N-terminal domain-containing protein","Biosynthesis of cofactors"
"map01240","K08681","WP_372480104.1","ACAH01_RS02195","pyridoxal 5'-phosphate synthase glutaminase subunit PdxT","Biosynthesis of cofactors"
"map01240","K03637","WP_170093023.1","ACAH01_RS01020","cyclic pyranopterin monophosphate synthase MoaC","Biosynthesis of cofactors"
"map01240","K00858","WP_372479413.1","ACAH01_RS12550","NAD(+)/NADH kinase","Biosynthesis of cofactors"
"map01240","K01495","WP_372480070.1","ACAH01_RS01910","GTP cyclohydrolase I","Biosynthesis of cofactors"
"map01240","K00796","WP_372480644.1","ACAH01_RS06720","dihydropteroate synthase","Biosynthesis of cofactors"
"map01240","K00382","WP_170093163.1","ACAH01_RS00095","dihydrolipoyl dehydrogenase","Biosynthesis of cofactors"
"map01240","K00059","WP_372479280.1","ACAH01_RS11590","SDR family NAD(P)-dependent oxidoreductase","Biosynthesis of cofactors"
"map01240","K22226","WP_372479187.1","ACAH01_RS10865","TIGR04347 family pseudo-SAM/SPASM protein","Biosynthesis of cofactors"
"map01240","K01956","WP_372479483.1","ACAH01_RS13075","glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit","Biosynthesis of cofactors"
"map01240","K00600","WP_372479032.1","ACAH01_RS09695","serine hydroxymethyltransferase","Biosynthesis of cofactors"
"map01240","K03795","WP_153553420.1","ACAH01_RS09895","CbiX/SirB N-terminal domain-containing protein","Biosynthesis of cofactors"
"map01240","K02551","WP_372478866.1","ACAH01_RS08245","2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase","Biosynthesis of cofactors"
"map01240","K02552","WP_372480356.1","ACAH01_RS04285","isochorismate synthase MenF","Biosynthesis of cofactors"
"map01240","K06042","WP_170093889.1","ACAH01_RS11485","precorrin-8X methylmutase","Biosynthesis of cofactors"
"map01240","K03707","WP_372479617.1","ACAH01_RS14025","TenA family protein","Biosynthesis of cofactors"
"map01240","K03750","WP_372479452.1","ACAH01_RS12840","molybdopterin-binding protein","Biosynthesis of cofactors"
"map01240","K03800","WP_372480271.1","ACAH01_RS03735","biotin/lipoate A/B protein ligase family protein","Biosynthesis of cofactors"
"map01240","K09722","WP_372480384.1","ACAH01_RS04510","4-phosphopantoate--beta-alanine ligase","Biosynthesis of cofactors"
"map01240","K13038","WP_372480594.1","ACAH01_RS06310","bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC","Biosynthesis of cofactors"
"map01240","K02232","WP_372479268.1","ACAH01_RS11505","cobyric acid synthase","Biosynthesis of cofactors"
"map01250","K15778","WP_372480818.1","ACAH01_RS01305","phosphoglucosamine mutase","Biosynthesis of nucleotide sugars"
"map01250","K01784","WP_372480344.1","ACAH01_RS04210","NAD-dependent epimerase/dehydratase family protein","Biosynthesis of nucleotide sugars"
"map01250","K23144","WP_372479130.1","ACAH01_RS10460","bifunctional sugar-1-phosphate nucleotidylyltransferase/acetyltransferase","Biosynthesis of nucleotide sugars"
"map01250","K25026","WP_153553578.1","ACAH01_RS08125","ROK family protein","Biosynthesis of nucleotide sugars"
"map01250","K08679","WP_170093562.1","ACAH01_RS13595","SDR family oxidoreductase","Biosynthesis of nucleotide sugars"
"map01250","K00973","WP_170092425.1","ACAH01_RS04200","glucose-1-phosphate thymidylyltransferase","Biosynthesis of nucleotide sugars"
"map01250","K02472","WP_372479156.1","ACAH01_RS10635","nucleotide sugar dehydrogenase","Biosynthesis of nucleotide sugars"
"map01250","K00012","WP_372479557.1","ACAH01_RS13605","UDP-glucose 6-dehydrogenase AglM","Biosynthesis of nucleotide sugars"
"map01250","K00067","WP_372480340.1","ACAH01_RS04185","dTDP-4-dehydrorhamnose reductase","Biosynthesis of nucleotide sugars"
"map01250","K00820","WP_153552578.1","ACAH01_RS12715","glutamine--fructose-6-phosphate transaminase (isomerizing)","Biosynthesis of nucleotide sugars"
"map01250","K03431","WP_372479746.1","ACAH01_RS15155","phosphoglucosamine mutase","Biosynthesis of nucleotide sugars"
"map01250","K01791","WP_372480512.1","ACAH01_RS05600","UDP-N-acetyl glucosamine 2-epimerase","Biosynthesis of nucleotide sugars"
"map01250","K01810","WP_372479633.1","ACAH01_RS14205","glucose-6-phosphate isomerase","Biosynthesis of nucleotide sugars"
"map01250","K00973","WP_170094919.1","ACAH01_RS06150","sugar phosphate nucleotidyltransferase","Biosynthesis of nucleotide sugars"
"map01250","K01784","WP_372479148.1","ACAH01_RS10590","NAD-dependent epimerase/dehydratase family protein","Biosynthesis of nucleotide sugars"
"map01250","K01784","WP_372480021.1","ACAH01_RS01510","NAD-dependent epimerase/dehydratase family protein","Biosynthesis of nucleotide sugars"
"map01250","K00973","WP_170093561.1","ACAH01_RS13600","UTP--glucose-1-phosphate uridylyltransferase AglF","Biosynthesis of nucleotide sugars"
"map01250","K25026","WP_372479134.1","ACAH01_RS10490","ROK family protein","Biosynthesis of nucleotide sugars"
"map01250","K00820","WP_372479146.1","ACAH01_RS10575","glutamine--fructose-6-phosphate transaminase (isomerizing)","Biosynthesis of nucleotide sugars"
"map01310","K00370","WP_372480779.1","ACAH01_RS07935","molybdopterin-dependent oxidoreductase","Nitrogen cycle"
"map01310","K00366","WP_170092688.1","ACAH01_RS02515","nitrite/sulfite reductase","Nitrogen cycle"
"map01310","K04561","WP_170093996.1","ACAH01_RS10885","nitric-oxide reductase large subunit","Nitrogen cycle"
"map01310","K00368","WP_372479826.1","ACAH01_RS15790","copper-containing nitrite reductase","Nitrogen cycle"
"map01310","K00371","WP_170094506.1","ACAH01_RS07930","4Fe-4S dicluster domain-containing protein","Nitrogen cycle"
"map01320","K00390","WP_153554123.1","ACAH01_RS05030","phosphoadenosine phosphosulfate reductase family protein","Sulfur cycle"
"map01320","K01738","WP_372478972.1","ACAH01_RS09205","PLP-dependent cysteine synthase family protein","Sulfur cycle"
"map01320","K01738","WP_153552473.1","ACAH01_RS14115","cysteine synthase A","Sulfur cycle"
"map01501","K01207","WP_372480412.1","ACAH01_RS04730","beta-N-acetylhexosaminidase","beta-Lactam resistance"
"map01503","K04771","WP_372478838.1","ACAH01_RS08000","S1C family serine protease","Cationic antimicrobial peptide (CAMP) resistance"
"map01503","K03767","WP_372479464.1","ACAH01_RS12945","peptidylprolyl isomerase","Cationic antimicrobial peptide (CAMP) resistance"
"map02010","K02038","WP_372479336.1","ACAH01_RS12015","phosphate ABC transporter permease PstA","ABC transporters"
"map02010","K23536","WP_372480408.1","ACAH01_RS04710","ABC transporter permease","ABC transporters"
"map02010","K10236","WP_372479002.1","ACAH01_RS09425","extracellular solute-binding protein","ABC transporters"
"map02010","K02007","WP_170092591.1","ACAH01_RS03205","energy-coupling factor ABC transporter permease","ABC transporters"
"map02010","K17317","WP_170093852.1","ACAH01_RS11875","carbohydrate ABC transporter permease","ABC transporters"
"map02010","K09817","WP_372480932.1","ACAH01_RS16195","metal ABC transporter ATP-binding protein","ABC transporters"
"map02010","K10112","WP_372480190.1","ACAH01_RS03030","ABC transporter ATP-binding protein","ABC transporters"
"map02010","K10238","WP_372479001.1","ACAH01_RS09415","carbohydrate ABC transporter permease","ABC transporters"
"map02010","K12372","WP_153552334.1","ACAH01_RS14840","oligopeptide/dipeptide ABC transporter ATP-binding protein","ABC transporters"
"map02010","K23537","WP_372480410.1","ACAH01_RS04720","ABC transporter ATP-binding protein","ABC transporters"
"map02010","K01997","WP_372478859.1","ACAH01_RS08215","branched-chain amino acid ABC transporter permease","ABC transporters"
"map02010","K02063","WP_372479217.1","ACAH01_RS11105","ABC transporter permease","ABC transporters"
"map02010","K02036","WP_372479337.1","ACAH01_RS12020","phosphate ABC transporter ATP-binding protein PstB","ABC transporters"
"map02010","K09815","WP_372480933.1","ACAH01_RS16200","metal ABC transporter substrate-binding protein","ABC transporters"
"map02010","K01998","WP_372478860.1","ACAH01_RS08220","branched-chain amino acid ABC transporter permease","ABC transporters"
"map02010","K05813","WP_372480188.1","ACAH01_RS03015","ABC transporter substrate-binding protein","ABC transporters"
"map02010","K01999","WP_372478858.1","ACAH01_RS08200","ABC transporter substrate-binding protein","ABC transporters"
"map02010","K08711","WP_372480919.1","ACAH01_RS16120","DUF4112 domain-containing protein","ABC transporters"
"map02010","K10009","WP_372479394.1","ACAH01_RS12420","amino acid ABC transporter permease","ABC transporters"
"map02010","K13891","WP_208627330.1","ACAH01_RS02265","ABC transporter permease","ABC transporters"
"map02010","K10237","WP_170094249.1","ACAH01_RS09420","carbohydrate ABC transporter permease","ABC transporters"
"map02010","K02037","WP_170093829.1","ACAH01_RS12010","phosphate ABC transporter permease subunit PstC","ABC transporters"
"map02010","K02006","WP_346775204.1","ACAH01_RS03220","energy-coupling factor ABC transporter ATP-binding protein","ABC transporters"
"map02010","K23188","WP_372480849.1","ACAH01_RS16510","ABC transporter ATP-binding protein","ABC transporters"
"map02010","K02037","WP_170092632.1","ACAH01_RS02890","phosphate ABC transporter permease subunit PstC","ABC transporters"
"map02010","K02012","WP_170094261.1","ACAH01_RS09360","extracellular solute-binding protein","ABC transporters"
"map02010","K17315","WP_372480753.1","ACAH01_RS07720","ABC transporter substrate-binding protein","ABC transporters"
"map02010","K02038","WP_372480173.1","ACAH01_RS02895","phosphate ABC transporter permease PstA","ABC transporters"
"map02010","K23535","WP_372480409.1","ACAH01_RS04715","ABC transporter permease","ABC transporters"
"map02010","K19340","WP_170092626.1","ACAH01_RS02920","ABC transporter ATP-binding protein","ABC transporters"
"map02010","K02018","WP_170093536.1","ACAH01_RS13740","ABC transporter permease","ABC transporters"
"map02010","K19340","WP_372480176.1","ACAH01_RS02915","NosD domain-containing protein","ABC transporters"
"map02010","K10112","WP_372479317.1","ACAH01_RS11880","ABC transporter ATP-binding protein","ABC transporters"
"map02010","K02040","WP_372479335.1","ACAH01_RS12005","PstS family phosphate ABC transporter substrate-binding protein","ABC transporters"
"map02010","K01996","WP_153553563.1","ACAH01_RS08210","ABC transporter ATP-binding protein","ABC transporters"
"map02010","K05814","WP_372480189.1","ACAH01_RS03020","carbohydrate ABC transporter permease","ABC transporters"
"map02010","K02064","WP_208628171.1","ACAH01_RS11110","thiamine ABC transporter substrate binding subunit","ABC transporters"
"map02010","K02010","WP_372478994.1","ACAH01_RS09370","ABC transporter ATP-binding protein","ABC transporters"
"map02010","K10112","WP_372479937.1","ACAH01_RS00875","ABC transporter ATP-binding protein","ABC transporters"
"map02010","K01995","WP_170094459.1","ACAH01_RS08205","ABC transporter ATP-binding protein","ABC transporters"
"map02010","K02036","WP_372480174.1","ACAH01_RS02900","phosphate ABC transporter ATP-binding protein PstB","ABC transporters"
"map02010","K02040","WP_170092633.1","ACAH01_RS02885","PstS family phosphate ABC transporter substrate-binding protein","ABC transporters"
"map02010","K09816","WP_170095385.1","ACAH01_RS16190","metal ABC transporter permease","ABC transporters"
"map02010","K05813","WP_170094471.1","ACAH01_RS08145","extracellular solute-binding protein","ABC transporters"
"map02010","K15495","WP_372479576.1","ACAH01_RS13735","extracellular solute-binding protein","ABC transporters"
"map02010","K03523","WP_372480122.1","ACAH01_RS02415","biotin transporter BioY","ABC transporters"
"map02010","K23188","WP_170092662.1","ACAH01_RS02705","ABC transporter ATP-binding protein","ABC transporters"
"map02010","K02011","WP_170094260.1","ACAH01_RS09365","iron ABC transporter permease","ABC transporters"
"map02010","K17315","WP_372479315.1","ACAH01_RS11865","ABC transporter substrate-binding protein","ABC transporters"
"map02010","K05815","WP_170092613.1","ACAH01_RS03025","carbohydrate ABC transporter permease","ABC transporters"
"map02010","K07335","WP_372480411.1","ACAH01_RS04725","BMP family ABC transporter substrate-binding protein","ABC transporters"
"map02010","K07335","WP_372479824.1","ACAH01_RS15780","BMP family protein","ABC transporters"
"map02010","K10112","WP_170092922.1","ACAH01_RS16550","ABC transporter ATP-binding protein","ABC transporters"
"map02010","K10112","WP_170094251.1","ACAH01_RS09410","ABC transporter ATP-binding protein","ABC transporters"
"map02020","K00371","WP_170094506.1","ACAH01_RS07930","4Fe-4S dicluster domain-containing protein","Two-component system"
"map02020","K00370","WP_372480779.1","ACAH01_RS07935","molybdopterin-dependent oxidoreductase","Two-component system"
"map02020","K03406","WP_372480703.1","ACAH01_RS07165","methyl-accepting chemotaxis protein","Two-component system"
"map02020","K00692","WP_372479215.1","ACAH01_RS11085","glycoside hydrolase family 68 protein","Two-component system"
"map02020","K03406","WP_372480329.1","ACAH01_RS04110","methyl-accepting chemotaxis protein","Two-component system"
"map02020","K07776","WP_372479253.1","ACAH01_RS11400","response regulator","Two-component system"
"map02020","K03406","WP_372478881.1","ACAH01_RS08400","methyl-accepting chemotaxis protein","Two-component system"
"map02020","K03408","WP_372479211.1","ACAH01_RS11060","chemotaxis protein CheW","Two-component system"
"map02020","K04771","WP_372478838.1","ACAH01_RS08000","S1C family serine protease","Two-component system"
"map02020","K03406","WP_372479825.1","ACAH01_RS15785","methyl-accepting chemotaxis protein","Two-component system"
"map02020","K03412","WP_170092550.1","ACAH01_RS03480","chemotaxis response regulator protein-glutamate methylesterase","Two-component system"
"map02020","K01644","WP_372480459.1","ACAH01_RS05085","CoA ester lyase","Two-component system"
"map02020","K03406","WP_372479176.1","ACAH01_RS10755","methyl-accepting chemotaxis protein","Two-component system"
"map02020","K02259","WP_170093794.1","ACAH01_RS12225","COX15/CtaA family protein","Two-component system"
"map02020","K00626","WP_372478991.1","ACAH01_RS09330","thiolase family protein","Two-component system"
"map02020","K03406","WP_372479780.1","ACAH01_RS15425","methyl-accepting chemotaxis protein","Two-component system"
"map02020","K00575","WP_153554404.1","ACAH01_RS03470","protein-glutamate O-methyltransferase CheR","Two-component system"
"map02020","K03406","WP_372480224.1","ACAH01_RS03305","methyl-accepting chemotaxis protein","Two-component system"
"map02020","K07668","WP_372479367.1","ACAH01_RS12250","response regulator","Two-component system"
"map02020","K00626","WP_372480622.1","ACAH01_RS06515","beta-ketoacyl synthase N-terminal-like domain-containing protein","Two-component system"
"map02020","K02472","WP_372479156.1","ACAH01_RS10635","nucleotide sugar dehydrogenase","Two-component system"
"map02020","K01791","WP_372480512.1","ACAH01_RS05600","UDP-N-acetyl glucosamine 2-epimerase","Two-component system"
"map02020","K03408","WP_170092549.1","ACAH01_RS03485","chemotaxis protein CheW","Two-component system"
"map02020","K05966","WP_208625990.1","ACAH01_RS07675","triphosphoribosyl-dephospho-CoA synthase","Two-component system"
"map02020","K03406","WP_372479012.1","ACAH01_RS09485","methyl-accepting chemotaxis protein","Two-component system"
"map02020","K03413","WP_012807767.1","ACAH01_RS03530","chemotaxis protein CheY","Two-component system"
"map02020","K03406","WP_372480801.1","ACAH01_RS07885","methyl-accepting chemotaxis protein","Two-component system"
"map02020","K02040","WP_372479335.1","ACAH01_RS12005","PstS family phosphate ABC transporter substrate-binding protein","Two-component system"
"map02020","K02040","WP_170092633.1","ACAH01_RS02885","PstS family phosphate ABC transporter substrate-binding protein","Two-component system"
"map02020","K03406","WP_372480499.1","ACAH01_RS05490","methyl-accepting chemotaxis protein","Two-component system"
"map02020","K03407","WP_372480244.1","ACAH01_RS03475","chemotaxis protein CheA","Two-component system"
"map02020","K03406","WP_372480673.1","ACAH01_RS06930","methyl-accepting chemotaxis protein","Two-component system"
"map02020","K03406","WP_372480237.1","ACAH01_RS03415","methyl-accepting chemotaxis protein","Two-component system"
"map02020","K01915","WP_170093148.1","ACAH01_RS00205","type I glutamate--ammonia ligase","Two-component system"
"map02020","K00426","WP_372479242.1","ACAH01_RS11320","cytochrome d ubiquinol oxidase subunit II","Two-component system"
"map02020","K03406","WP_372479420.1","ACAH01_RS12590","methyl-accepting chemotaxis protein","Two-component system"
"map02020","K00425","WP_372479243.1","ACAH01_RS11325","cytochrome ubiquinol oxidase subunit I","Two-component system"
"map02020","K01915","WP_372480900.1","ACAH01_RS16025","gamma-glutamylputrescine synthetase","Two-component system"
"map02020","K03406","WP_372480461.1","ACAH01_RS05100","methyl-accepting chemotaxis protein","Two-component system"
"map02024","K02055","WP_170092895.1","ACAH01_RS16680","extracellular solute-binding protein","Quorum sensing"
"map02024","K02031","WP_372480317.1","ACAH01_RS04040","ABC transporter ATP-binding protein","Quorum sensing"
"map02024","K02053","WP_208628492.1","ACAH01_RS16670","ABC transporter permease","Quorum sensing"
"map02024","K01897","WP_170094221.1","ACAH01_RS09590","long-chain fatty acid--CoA ligase","Quorum sensing"
"map02024","K02033","WP_153553004.1","ACAH01_RS11545","ABC transporter permease","Quorum sensing"
"map02024","K03106","WP_372479675.1","ACAH01_RS14535","signal recognition particle protein Srp54","Quorum sensing"
"map02024","K02035","WP_372480109.1","ACAH01_RS02255","ABC transporter substrate-binding protein","Quorum sensing"
"map02024","K02035","WP_372480316.1","ACAH01_RS04025","ABC transporter substrate-binding protein","Quorum sensing"
"map02024","K03110","WP_170093404.1","ACAH01_RS14565","signal recognition particle-docking protein FtsY","Quorum sensing"
"map02024","K02031","WP_372479712.1","ACAH01_RS14845","ABC transporter ATP-binding protein","Quorum sensing"
"map02024","K02034","WP_153554274.1","ACAH01_RS04090","ABC transporter permease","Quorum sensing"
"map02024","K02034","WP_170092456.1","ACAH01_RS04035","ABC transporter permease","Quorum sensing"
"map02024","K02035","WP_372479714.1","ACAH01_RS14860","ABC transporter substrate-binding protein","Quorum sensing"
"map02024","K01995","WP_170094459.1","ACAH01_RS08205","ABC transporter ATP-binding protein","Quorum sensing"
"map02024","K02035","WP_372479277.1","ACAH01_RS11555","ABC transporter substrate-binding protein","Quorum sensing"
"map02024","K01998","WP_372478860.1","ACAH01_RS08220","branched-chain amino acid ABC transporter permease","Quorum sensing"
"map02024","K02053","WP_372480870.1","ACAH01_RS16675","ABC transporter permease","Quorum sensing"
"map02024","K02033","WP_372480326.1","ACAH01_RS04095","ABC transporter permease","Quorum sensing"
"map02024","K02031","WP_372479462.1","ACAH01_RS12925","ABC transporter ATP-binding protein","Quorum sensing"
"map02024","K02032","WP_372480324.1","ACAH01_RS04080","oligopeptide/dipeptide ABC transporter ATP-binding protein","Quorum sensing"
"map02024","K01997","WP_372478859.1","ACAH01_RS08215","branched-chain amino acid ABC transporter permease","Quorum sensing"
"map02024","K02031","WP_372480350.1","ACAH01_RS04250","ABC transporter ATP-binding protein","Quorum sensing"
"map02024","K02032","WP_170092454.1","ACAH01_RS04045","ABC transporter ATP-binding protein","Quorum sensing"
"map02024","K01996","WP_153553563.1","ACAH01_RS08210","ABC transporter ATP-binding protein","Quorum sensing"
"map02024","K02033","WP_170093669.1","ACAH01_RS12915","ABC transporter permease","Quorum sensing"
"map02024","K02035","WP_372479461.1","ACAH01_RS12910","ABC transporter substrate-binding protein","Quorum sensing"
"map02024","K02035","WP_372480348.1","ACAH01_RS04235","ABC transporter substrate-binding protein","Quorum sensing"
"map02024","K02033","WP_012807646.1","ACAH01_RS04030","ABC transporter permease","Quorum sensing"
"map02024","K09823","WP_170093614.1","ACAH01_RS13270","winged helix-turn-helix domain-containing protein","Quorum sensing"
"map02024","K02034","WP_170093668.1","ACAH01_RS12920","ABC transporter permease","Quorum sensing"
"map02024","K01658","WP_170093804.1","ACAH01_RS12145","anthranilate synthase component II","Quorum sensing"
"map02024","K01999","WP_372478858.1","ACAH01_RS08200","ABC transporter substrate-binding protein","Quorum sensing"
"map02024","K02034","WP_372479276.1","ACAH01_RS11550","ABC transporter permease","Quorum sensing"
"map02024","K02034","WP_372480349.1","ACAH01_RS04245","ABC transporter permease","Quorum sensing"
"map02024","K02034","WP_372480812.1","ACAH01_RS14850","ABC transporter permease","Quorum sensing"
"map02024","K03076","WP_372479307.1","ACAH01_RS11720","preprotein translocase subunit SecY","Quorum sensing"
"map02024","K02033","WP_372479713.1","ACAH01_RS14855","ABC transporter permease","Quorum sensing"
"map02024","K02052","WP_372479577.1","ACAH01_RS13745","ABC transporter ATP-binding protein","Quorum sensing"
"map02024","K01897","WP_372480765.1","ACAH01_RS07820","bacteriohemerythrin","Quorum sensing"
"map02024","K02031","WP_170092755.1","ACAH01_RS02270","ABC transporter ATP-binding protein","Quorum sensing"
"map02024","K01657","WP_372480549.1","ACAH01_RS05920","aminodeoxychorismate synthase-2C component I","Quorum sensing"
"map02024","K02052","WP_372480806.1","ACAH01_RS11100","ABC transporter ATP-binding protein","Quorum sensing"
"map02024","K01658","WP_170094959.1","ACAH01_RS05925","aminodeoxychorismate/anthranilate synthase component II","Quorum sensing"
"map02024","K01657","WP_372479353.1","ACAH01_RS12140","anthranilate synthase component I","Quorum sensing"
"map02024","K02033","WP_170095223.1","ACAH01_RS04240","ABC transporter permease","Quorum sensing"
"map02030","K03406","WP_372480801.1","ACAH01_RS07885","methyl-accepting chemotaxis protein","Bacterial chemotaxis"
"map02030","K03406","WP_372480237.1","ACAH01_RS03415","methyl-accepting chemotaxis protein","Bacterial chemotaxis"
"map02030","K03413","WP_012807767.1","ACAH01_RS03530","chemotaxis protein CheY","Bacterial chemotaxis"
"map02030","K03407","WP_372480244.1","ACAH01_RS03475","chemotaxis protein CheA","Bacterial chemotaxis"
"map02030","K03406","WP_372480499.1","ACAH01_RS05490","methyl-accepting chemotaxis protein","Bacterial chemotaxis"
"map02030","K03408","WP_372479211.1","ACAH01_RS11060","chemotaxis protein CheW","Bacterial chemotaxis"
"map02030","K03406","WP_372480703.1","ACAH01_RS07165","methyl-accepting chemotaxis protein","Bacterial chemotaxis"
"map02030","K03406","WP_372479012.1","ACAH01_RS09485","methyl-accepting chemotaxis protein","Bacterial chemotaxis"
"map02030","K03410","WP_170094147.1","ACAH01_RS10000","chemotaxis protein CheC","Bacterial chemotaxis"
"map02030","K03406","WP_372479825.1","ACAH01_RS15785","methyl-accepting chemotaxis protein","Bacterial chemotaxis"
"map02030","K03406","WP_372479780.1","ACAH01_RS15425","methyl-accepting chemotaxis protein","Bacterial chemotaxis"
"map02030","K03406","WP_372479420.1","ACAH01_RS12590","methyl-accepting chemotaxis protein","Bacterial chemotaxis"
"map02030","K03406","WP_372478881.1","ACAH01_RS08400","methyl-accepting chemotaxis protein","Bacterial chemotaxis"
"map02030","K03406","WP_372480673.1","ACAH01_RS06930","methyl-accepting chemotaxis protein","Bacterial chemotaxis"
"map02030","K03406","WP_372479176.1","ACAH01_RS10755","methyl-accepting chemotaxis protein","Bacterial chemotaxis"
"map02030","K00575","WP_153554404.1","ACAH01_RS03470","protein-glutamate O-methyltransferase CheR","Bacterial chemotaxis"
"map02030","K03406","WP_372480329.1","ACAH01_RS04110","methyl-accepting chemotaxis protein","Bacterial chemotaxis"
"map02030","K03406","WP_372480461.1","ACAH01_RS05100","methyl-accepting chemotaxis protein","Bacterial chemotaxis"
"map02030","K03410","WP_208627153.1","ACAH01_RS03535","chemotaxis protein CheC","Bacterial chemotaxis"
"map02030","K03412","WP_170092550.1","ACAH01_RS03480","chemotaxis response regulator protein-glutamate methylesterase","Bacterial chemotaxis"
"map02030","K03410","WP_153552064.1","ACAH01_RS01010","chemotaxis protein CheC","Bacterial chemotaxis"
"map02030","K03406","WP_372480224.1","ACAH01_RS03305","methyl-accepting chemotaxis protein","Bacterial chemotaxis"
"map02030","K03411","WP_170092542.1","ACAH01_RS03540","chemotaxis protein CheD","Bacterial chemotaxis"
"map02030","K03408","WP_170092549.1","ACAH01_RS03485","chemotaxis protein CheW","Bacterial chemotaxis"
"map03008","K03537","WP_372478896.1","ACAH01_RS08520","Rpp14/Pop5 family protein","Ribosome biogenesis in eukaryotes"
"map03008","K07562","WP_372479707.1","ACAH01_RS14815","60S ribosomal export protein NMD3","Ribosome biogenesis in eukaryotes"
"map03008","K03539","WP_372478898.1","ACAH01_RS08535","RNase P subunit p30 family protein","Ribosome biogenesis in eukaryotes"
"map03008","K18532","WP_372478909.1","ACAH01_RS08635","adenylate kinase family protein","Ribosome biogenesis in eukaryotes"
"map03008","K06943","WP_153554618.1","ACAH01_RS02225","GTPase","Ribosome biogenesis in eukaryotes"
"map03008","K03264","WP_372479679.1","ACAH01_RS14580","translation initiation factor IF-6","Ribosome biogenesis in eukaryotes"
"map03008","K07178","WP_170093152.1","ACAH01_RS00170","serine/threonine-protein kinase Rio1","Ribosome biogenesis in eukaryotes"
"map03008","K07179","WP_372480266.1","ACAH01_RS03705","RIO1 family regulatory kinase/ATPase","Ribosome biogenesis in eukaryotes"
"map03008","K14564","WP_153553359.1","ACAH01_RS09585","NOP5/NOP56 family protein","Ribosome biogenesis in eukaryotes"
"map03008","K14574","WP_015763354.1","ACAH01_RS08510","ribosome assembly factor SBDS","Ribosome biogenesis in eukaryotes"
"map03010","K02965","WP_153552979.1","ACAH01_RS11815","30S ribosomal protein S19","Ribosome"
"map03010","K02869","WP_372479055.1","ACAH01_RS09870","50S ribosomal protein P1","Ribosome"
"map03010","K02986","WP_153553667.1","ACAH01_RS07625","30S ribosomal protein S4","Ribosome"
"map03010","K02910","WP_153552375.1","ACAH01_RS14585","50S ribosomal protein L31e","Ribosome"
"map03010","K02966","WP_372479644.1","ACAH01_RS14305","30S ribosomal protein S19e","Ribosome"
"map03010","K02895","WP_153552982.1","ACAH01_RS11780","50S ribosomal protein L24","Ribosome"
"map03010","K02984","WP_153553458.1","ACAH01_RS10130","30S ribosomal protein S3ae","Ribosome"
"map03010","K02867","WP_153553412.1","ACAH01_RS09855","50S ribosomal protein L11","Ribosome"
"map03010","K02996","WP_015763543.1","ACAH01_RS07595","30S ribosomal protein S9","Ribosome"
"map03010","K02956","WP_170094125.1","ACAH01_RS10115","30S ribosomal protein S15","Ribosome"
